,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
12183,BERGEN NH,V,65 t/m 69 jaar,"323,7682406983254","1571,76"
12184,BERGEN OP ZOOM,V,65 t/m 69 jaar,"564,8741231574719","2265,23"
12185,BERKELLAND,V,65 t/m 69 jaar,"404,67904630100026","1712,49"
12186,BERNHEZE,V,65 t/m 69 jaar,"392,87579094376105","930,85"
12187,BEST,V,65 t/m 69 jaar,"526,221178722047","846,51"
12188,BEUNINGEN,V,65 t/m 69 jaar,"456,1521060345377","784,65"
12189,BEVERWIJK,V,65 t/m 69 jaar,"472,40469638598427","1199,22"
12190,BINNENMAAS,V,65 t/m 69 jaar,"429,72182465744385","1212,94"
12191,BLADEL,V,65 t/m 69 jaar,"451,8256794337929","679,61"
12192,BLARICUM,V,65 t/m 69 jaar,"321,71628863532993","505,69"
12193,BLOEMENDAAL,V,65 t/m 69 jaar,"316,31325514298663","904,63"
12194,BODEGRAVEN-REEUWIJK,V,65 t/m 69 jaar,"367,4811088524646","1165,89"
12195,BOEKEL,V,65 t/m 69 jaar,"544,5738913866157","309,17"
12196,BORGER-ODOORN,V,65 t/m 69 jaar,"382,0530325062151","1065,95"
12197,BORNE,V,65 t/m 69 jaar,"414,1728519244005","755,56"
12198,BORSELE,V,65 t/m 69 jaar,"377,658421006869","690,06"
12199,BOXMEER,V,65 t/m 69 jaar,"368,6099096041712","972,39"
12200,BOXTEL,V,65 t/m 69 jaar,"436,46396226241256","1085,39"
12201,BREDA,V,65 t/m 69 jaar,"501,2898779967814","5089,21"
12202,BRIELLE,V,65 t/m 69 jaar,"495,74473895826065","659,09"
12203,BRONCKHORST,V,65 t/m 69 jaar,"379,36099186624494","1416,32"
12204,BRUMMEN,V,65 t/m 69 jaar,"415,1429888618426","813,42"
12205,BRUNSSUM,V,65 t/m 69 jaar,"590,7955926146516","1007,4"
12206,BUNNIK,V,65 t/m 69 jaar,"342,8293479875241","471,31"
12207,BUNSCHOTEN,V,65 t/m 69 jaar,"459,5783661093891","590,37"
12208,BUREN,V,65 t/m 69 jaar,"459,712137642679","894,49"
12209,CAPELLE AAN DEN IJSSEL,V,65 t/m 69 jaar,"497,89876207729463","2318,4"
12210,CASTRICUM,V,65 t/m 69 jaar,"348,3195735877672","1358,31"
12211,COEVORDEN,V,65 t/m 69 jaar,"413,30839747743755","1265,38"
12212,CRANENDONCK,V,65 t/m 69 jaar,"377,17233742180315","772,09"
12213,CROMSTRIJEN,V,65 t/m 69 jaar,"402,46856114182845","544,39"
12214,CUIJK,V,65 t/m 69 jaar,"569,172999763984","847,4"
12215,CULEMBORG,V,65 t/m 69 jaar,"450,3734499531846","875,78"
12216,DALFSEN,V,65 t/m 69 jaar,"580,8034738742185","836,53"
12217,DANTUMADIEL,V,65 t/m 69 jaar,"426,5242689427276","602,21"
12218,DE BILT,V,65 t/m 69 jaar,"476,85780827406586","1597,28"
12219,DE FRYSKE MARREN,V,65 t/m 69 jaar,"448,6126889174106","1768,63"
12220,DE MARNE,V,65 t/m 69 jaar,"491,8626555515283","413,85"
12221,DE RONDE VENEN,V,65 t/m 69 jaar,"399,17648546144125","1463,35"
12222,DE WOLDEN,V,65 t/m 69 jaar,"327,18958262120015","848,39"
12223,DELFT,V,65 t/m 69 jaar,"488,1263206879864","2686,1"
12224,DELFZIJL,V,65 t/m 69 jaar,"594,8027897722462","944,88"
12225,DEN HELDER,V,65 t/m 69 jaar,"511,36193501288426","2068,41"
12226,DEURNE,V,65 t/m 69 jaar,"401,124243703391","994,98"
12227,DEVENTER,V,65 t/m 69 jaar,"531,9938971751532","2838,03"
12228,DIEMEN,V,65 t/m 69 jaar,"516,1897971368666","720,19"
12229,DINKELLAND,V,65 t/m 69 jaar,"454,79559472536823","752,28"
12230,DOESBURG,V,65 t/m 69 jaar,"506,63353747566515","493,12"
12231,DOETINCHEM,V,65 t/m 69 jaar,"605,21972009231","1880,62"
12232,DONGEN,V,65 t/m 69 jaar,"406,47015148037644","871,4"
12233,DONGERADEEL,V,65 t/m 69 jaar,"405,2641738866089","723,69"
12234,DORDRECHT,V,65 t/m 69 jaar,"489,9982383028097","3757,74"
12235,DRECHTERLAND,V,65 t/m 69 jaar,"329,24269269679814","731,46"
12236,DRIMMELEN,V,65 t/m 69 jaar,"412,90222093131814","964,01"
12237,DRONTEN,V,65 t/m 69 jaar,"469,2114076912794","1122,05"
12238,DRUTEN,V,65 t/m 69 jaar,"640,5772245671461","580,45"
12239,DUIVEN,V,65 t/m 69 jaar,"538,1368902915796","703,41"
12240,ECHT-SUSTEREN,V,65 t/m 69 jaar,"425,79780303672914","1178,9"
12241,EDAM-VOLENDAM,V,65 t/m 69 jaar,"400,9362368368151","1293,38"
12242,EDE,V,65 t/m 69 jaar,"384,5839316239316","3217,5"
12243,EEMNES,V,65 t/m 69 jaar,"347,1360090550338","326,89"
12244,EEMSMOND,V,65 t/m 69 jaar,"507,89364061687746","577,1"
12245,EERSEL,V,65 t/m 69 jaar,"323,681178598948","596,98"
12246,EIJSDEN-MARGRATEN,V,65 t/m 69 jaar,"420,43304938899655","923,89"
12247,EINDHOVEN,V,65 t/m 69 jaar,"457,7441173882359","5795,47"
12248,ELBURG,V,65 t/m 69 jaar,"414,0161766473865","748,61"
12249,EMMEN,V,65 t/m 69 jaar,"521,6701211319813","3766,14"
12250,ENKHUIZEN,V,65 t/m 69 jaar,"347,8012500930128","671,95"
12251,ENSCHEDE,V,65 t/m 69 jaar,"518,7919830886528","4631,21"
12252,EPE,V,65 t/m 69 jaar,"400,87328946238574","1281,03"
12253,ERMELO,V,65 t/m 69 jaar,"398,44262789826416","960,92"
12254,ETTEN-LEUR,V,65 t/m 69 jaar,"435,76942779291556","1468,0"
12255,FERWERDERADIEL,V,65 t/m 69 jaar,"474,8755208153989","290,41"
12256,GEERTRUIDENBERG,V,65 t/m 69 jaar,"421,1043690667851","720,52"
12257,GELDERMALSEN,V,65 t/m 69 jaar,"426,7005112474437","880,2"
12258,GELDROP-MIERLO,V,65 t/m 69 jaar,"487,12072011629203","1341,45"
12259,GEMERT-BAKEL,V,65 t/m 69 jaar,"459,7540460760696","884,19"
12260,GENNEP,V,65 t/m 69 jaar,"381,3642698712219","604,14"
12261,GIESSENLANDEN,V,65 t/m 69 jaar,"479,1665126842977","519,54"
12262,GILZE EN RIJEN,V,65 t/m 69 jaar,"465,6437519679726","889,24"
12263,GOEREE-OVERFLAKKEE,V,65 t/m 69 jaar,"552,8255863671573","1613,75"
12264,GOES,V,65 t/m 69 jaar,"575,0022035226784","1352,38"
12265,GOIRLE,V,65 t/m 69 jaar,"435,78184077900164","877,02"
12266,GOOISE MEREN,V,65 t/m 69 jaar,"378,1142032713012","1881,82"
12267,GORINCHEM,V,65 t/m 69 jaar,"472,31316610840435","1050,88"
12268,GOUDA,V,65 t/m 69 jaar,"413,210664406964","2206,78"
12269,GRAVE,V,65 t/m 69 jaar,"415,2682937365011","463,0"
12270,GRONINGEN,V,65 t/m 69 jaar,"448,0676982457441","4316,36"
12271,GROOTEGAST,V,65 t/m 69 jaar,"422,9607396781838","320,68"
12272,GULPEN-WITTEM,V,65 t/m 69 jaar,"378,8856966381364","566,65"
12273,HAAKSBERGEN,V,65 t/m 69 jaar,"373,1684535601911","858,1"
12274,HAAREN,V,65 t/m 69 jaar,"331,832617024173","514,21"
12275,HAARLEM,V,65 t/m 69 jaar,"455,609530122319","4722,08"
12276,HAARLEMMERLIEDE CA,V,65 t/m 69 jaar,"394,8907857950151","168,11"
12277,HAARLEMMERMEER,V,65 t/m 69 jaar,"452,6525203562251","4245,63"
12278,HALDERBERGE,V,65 t/m 69 jaar,"500,1580392156863","1096,5"
12279,HARDENBERG,V,65 t/m 69 jaar,"439,1298908485193","1704,97"
12280,HARDERWIJK,V,65 t/m 69 jaar,"424,91205804328604","1379,66"
12281,HARDINXVELD-GIESSENDAM,V,65 t/m 69 jaar,"558,8780623711435","538,39"
12282,HAREN,V,65 t/m 69 jaar,"320,7202959159366","755,62"
12283,HARLINGEN,V,65 t/m 69 jaar,"622,2632378982339","638,13"
12284,HATTEM,V,65 t/m 69 jaar,"438,3846049416237","441,96"
12285,HEEMSKERK,V,65 t/m 69 jaar,"453,99447118092996","1242,58"
12286,HEEMSTEDE,V,65 t/m 69 jaar,"457,3637101930088","1157,46"
12287,HEERDE,V,65 t/m 69 jaar,"358,15686937599247","680,12"
12288,HEERENVEEN,V,65 t/m 69 jaar,"410,73314191137746","1595,08"
12289,HEERHUGOWAARD,V,65 t/m 69 jaar,"461,59736692036057","1823,72"
12290,HEERLEN,V,65 t/m 69 jaar,"607,1914254971673","2871,77"
12291,HEEZE-LEENDE,V,65 t/m 69 jaar,"402,44894848578326","551,11"
12292,HEILOO,V,65 t/m 69 jaar,"266,3594977840162","904,79"
12293,HELLENDOORN,V,65 t/m 69 jaar,"451,2482682324909","1175,1"
12294,HELLEVOETSLUIS,V,65 t/m 69 jaar,"569,7968240966547","1611,51"
12295,HELMOND,V,65 t/m 69 jaar,"588,8730059369144","2540,04"
12296,HENDRIK-IDO-AMBACHT,V,65 t/m 69 jaar,"405,7011866235168","825,03"
12297,HENGELO,V,65 t/m 69 jaar,"492,4470726444098","2400,46"
12298,HEUMEN,V,65 t/m 69 jaar,"427,4130404487336","574,06"
12299,HEUSDEN,V,65 t/m 69 jaar,"387,51420027816414","1438,0"
12300,HILLEGOM,V,65 t/m 69 jaar,"366,39982862513136","723,56"
12301,HILVARENBEEK,V,65 t/m 69 jaar,"381,68506574567243","480,64"
12302,HILVERSUM,V,65 t/m 69 jaar,"454,8021568346855","2725,29"
12303,HOF VAN TWENTE,V,65 t/m 69 jaar,"611,3953078226162","1292,79"
12304,HOLLANDS KROON,V,65 t/m 69 jaar,"345,57460025166495","1629,15"
12305,HOOGEVEEN,V,65 t/m 69 jaar,"505,5783605407124","1824,26"
12306,HOORN,V,65 t/m 69 jaar,"385,2384907733495","2439,13"
12307,HORST AAN DE MAAS,V,65 t/m 69 jaar,"464,45852868599627","1296,8"
12308,HOUTEN,V,65 t/m 69 jaar,"356,2309843828373","1176,27"
12309,HUIZEN,V,65 t/m 69 jaar,"408,9329928056639","1572,07"
12310,HULST,V,65 t/m 69 jaar,"431,4806173908614","981,55"
12311,IJSSELSTEIN,V,65 t/m 69 jaar,"407,1684867394696","993,55"
12312,KAAG EN BRAASSEM,V,65 t/m 69 jaar,"338,4870533372195","857,75"
12313,KAMPEN,V,65 t/m 69 jaar,"403,4257797954917","1396,52"
12314,KAPELLE,V,65 t/m 69 jaar,"394,4693347903292","366,05"
12315,KATWIJK,V,65 t/m 69 jaar,"519,5154025702251","1863,65"
12316,KERKRADE,V,65 t/m 69 jaar,"512,13854093127","1600,61"
12317,KOGGENLAND,V,65 t/m 69 jaar,"296,9899447425748","752,84"
12318,KOLLUMERLAND CA,V,65 t/m 69 jaar,"401,1189935392692","396,24"
12319,KORENDIJK,V,65 t/m 69 jaar,"407,8072078570636","360,44"
12320,KRIMPEN AAN DEN IJSSEL,V,65 t/m 69 jaar,"470,467110694706","1078,01"
12321,KRIMPENERWAARD,V,65 t/m 69 jaar,"368,50476324965507","1841,18"
12322,LAARBEEK,V,65 t/m 69 jaar,"407,38516852722154","742,61"
12323,LANDERD,V,65 t/m 69 jaar,"505,2504153513873","481,52"
12324,LANDGRAAF,V,65 t/m 69 jaar,"527,4751593071105","1426,49"
12325,LANDSMEER,V,65 t/m 69 jaar,"420,8851927713967","385,69"
12326,LANGEDIJK,V,65 t/m 69 jaar,"284,24466031573786","958,39"
12327,LANSINGERLAND,V,65 t/m 69 jaar,"440,358138360769","1505,34"
12328,LAREN,V,65 t/m 69 jaar,"370,90041542105064","515,14"
12329,LEEK,V,65 t/m 69 jaar,"376,6067346085653","693,73"
12330,LEERDAM,V,65 t/m 69 jaar,"457,9766928465294","706,65"
12331,LEEUWARDEN,V,65 t/m 69 jaar,"463,248250471612","3615,26"
12332,LEIDEN,V,65 t/m 69 jaar,"465,4728246993642","3133,36"
12333,LEIDERDORP,V,65 t/m 69 jaar,"486,4771427716073","1002,09"
12334,LEIDSCHENDAM-VOORBURG,V,65 t/m 69 jaar,"511,53814287456436","2706,01"
12335,LELYSTAD,V,65 t/m 69 jaar,"561,5392107751006","2655,01"
12336,LEUDAL,V,65 t/m 69 jaar,"423,56014894628424","1262,2"
12337,LEUSDEN,V,65 t/m 69 jaar,"300,70682586211933","1026,83"
12338,LINGEWAAL,V,65 t/m 69 jaar,"436,90895215895216","360,36"
12339,LINGEWAARD,V,65 t/m 69 jaar,"419,68265914481697","1559,9"
12340,LISSE,V,65 t/m 69 jaar,"352,9358288101253","799,58"
12341,LOCHEM,V,65 t/m 69 jaar,"389,03478692729067","1349,07"
12342,LOON OP ZAND,V,65 t/m 69 jaar,"490,93852356073546","796,24"
12343,LOPIK,V,65 t/m 69 jaar,"410,5422568963681","375,56"
12344,LOPPERSUM,V,65 t/m 69 jaar,"435,0731328971119","354,56"
12345,LOSSER,V,65 t/m 69 jaar,"461,4823237981428","803,34"
12346,MAASDRIEL,V,65 t/m 69 jaar,"397,87441088192094","782,95"
12347,MAASGOUW,V,65 t/m 69 jaar,"573,1974132275298","960,27"
12348,MAASSLUIS,V,65 t/m 69 jaar,"449,61149311992995","1278,33"
12349,MAASTRICHT,V,65 t/m 69 jaar,"568,3669513840501","3831,87"
12350,MARUM,V,65 t/m 69 jaar,"359,8685485217972","299,35"
12351,MEDEMBLIK,V,65 t/m 69 jaar,"330,2271077628562","1526,5"
12352,MEERSSEN,V,65 t/m 69 jaar,"856,7753601643376","739,94"
12353,MEIERIJSTAD,V,65 t/m 69 jaar,"468,2810923412427","2457,84"
12354,MEPPEL,V,65 t/m 69 jaar,"415,94845944830104","1041,51"
12355,MIDDELBURG,V,65 t/m 69 jaar,"438,0477135394565","1673,11"
12356,MIDDEN-DELFLAND,V,65 t/m 69 jaar,"345,0349569973445","504,62"
12357,MIDDEN-DRENTHE,V,65 t/m 69 jaar,"427,714335029945","1245,62"
12358,MIDDEN-GRONINGEN,V,65 t/m 69 jaar,"574,7795967682432","2168,48"
12359,MILL EN SINT HUBERT,V,65 t/m 69 jaar,"311,8733431085044","341,0"
12360,MOERDIJK,V,65 t/m 69 jaar,"445,10706802153976","1331,49"
12361,MOLENWAARD,V,65 t/m 69 jaar,"346,4758890026258","898,76"
12362,MONTFERLAND,V,65 t/m 69 jaar,"471,85696467582335","1322,89"
12363,MONTFOORT,V,65 t/m 69 jaar,"429,26914651613447","474,76"
12364,MOOK EN MIDDELAAR,V,65 t/m 69 jaar,"372,4311684546245","344,9"
12365,NEDER-BETUWE,V,65 t/m 69 jaar,"589,4747504621072","676,25"
12366,NEDERWEERT,V,65 t/m 69 jaar,"421,60982302575593","575,79"
12367,NEERIJNEN,V,65 t/m 69 jaar,"399,9527529867982","350,71"
12368,NIEUWEGEIN,V,65 t/m 69 jaar,"522,824680094989","2341,32"
12369,NIEUWKOOP,V,65 t/m 69 jaar,"410,4957487922705","931,5"
12370,NIJKERK,V,65 t/m 69 jaar,"487,2110613198514","1305,45"
12371,NIJMEGEN,V,65 t/m 69 jaar,"511,69571763205556","4516,66"
12372,NISSEWAARD,V,65 t/m 69 jaar,"563,8941739524734","2822,84"
12373,NOORD-BEVELAND,V,65 t/m 69 jaar,"417,65572560721273","311,67"
12374,NOORDENVELD,V,65 t/m 69 jaar,"344,2198962141762","1187,06"
12375,NOORDOOSTPOLDER,V,65 t/m 69 jaar,"442,91218639399193","1274,29"
12376,NOORDWIJK,V,65 t/m 69 jaar,"309,91777472763147","932,56"
12377,NOORDWIJKERHOUT,V,65 t/m 69 jaar,"387,61707246818816","590,19"
12378,NUENEN CA,V,65 t/m 69 jaar,"368,057560985436","992,86"
12379,NUNSPEET,V,65 t/m 69 jaar,"367,2189801840232","806,42"
12380,NUTH,V,65 t/m 69 jaar,"561,4337393081399","606,77"
12381,OEGSTGEEST,V,65 t/m 69 jaar,"466,900264281358","737,85"
12382,OIRSCHOT,V,65 t/m 69 jaar,"482,4870781542094","609,82"
12383,OISTERWIJK,V,65 t/m 69 jaar,"431,75175707432237","923,41"
12384,OLDAMBT,V,65 t/m 69 jaar,"511,34981325296906","1400,29"
12385,OLDEBROEK,V,65 t/m 69 jaar,"476,6577365005656","671,88"
12386,OLDENZAAL,V,65 t/m 69 jaar,"378,2059056695451","1173,11"
12387,OLST-WIJHE,V,65 t/m 69 jaar,"403,3549051331078","611,91"
12388,OMMEN,V,65 t/m 69 jaar,"345,83389001646077","625,73"
12389,ONDERBANKEN,V,65 t/m 69 jaar,"391,12116889766656","273,42"
12390,OOST GELRE,V,65 t/m 69 jaar,"408,4784339682289","1012,24"
12391,OOSTERHOUT,V,65 t/m 69 jaar,"436,99010286940853","1975,32"
12392,OOSTSTELLINGWERF,V,65 t/m 69 jaar,"380,0619115638456","959,11"
12393,OOSTZAAN,V,65 t/m 69 jaar,"398,1352057478772","336,82"
12394,OPMEER,V,65 t/m 69 jaar,"390,02268405688426","373,39"
12395,OPSTERLAND,V,65 t/m 69 jaar,"376,02814842431616","1019,24"
12396,OSS,V,65 t/m 69 jaar,"459,9981529640196","2853,22"
12397,OUD-BEIJERLAND,V,65 t/m 69 jaar,"502,0340831791873","837,95"
12398,OUDE IJSSELSTREEK,V,65 t/m 69 jaar,"462,58168840828466","1398,24"
12399,OUDER-AMSTEL,V,65 t/m 69 jaar,"336,30770362585395","475,75"
12400,OUDEWATER,V,65 t/m 69 jaar,"344,1880772218546","347,57"
12401,OVERBETUWE,V,65 t/m 69 jaar,"453,00028216523344","1559,37"
12402,PAPENDRECHT,V,65 t/m 69 jaar,"423,96271741740713","1165,96"
12403,PEEL EN MAAS,V,65 t/m 69 jaar,"479,45786775601744","1498,14"
12404,PEKELA,V,65 t/m 69 jaar,"600,2202453579432","450,77"
12405,PIJNACKER-NOOTDORP,V,65 t/m 69 jaar,"391,4918471397904","1267,04"
12406,PURMEREND,V,65 t/m 69 jaar,"474,0581393964645","2520,15"
12407,PUTTEN,V,65 t/m 69 jaar,"449,500677416784","752,86"
12408,RAALTE,V,65 t/m 69 jaar,"417,49959254996514","1190,33"
12409,REIMERSWAAL,V,65 t/m 69 jaar,"501,1005217211633","580,77"
12410,RENKUM,V,65 t/m 69 jaar,"379,01907640003776","1270,68"
12411,RENSWOUDE,V,65 t/m 69 jaar,"518,2877485728625","159,41"
12412,REUSEL-DE MIERDEN,V,65 t/m 69 jaar,"419,91715960348967","370,23"
12413,RHEDEN,V,65 t/m 69 jaar,"401,08437273364774","1668,43"
12414,RHENEN,V,65 t/m 69 jaar,"364,79226477778474","638,12"
12415,RIDDERKERK,V,65 t/m 69 jaar,"448,18214269422015","1753,68"
12416,RIJSSEN-HOLTEN,V,65 t/m 69 jaar,"483,0938410320433","1057,32"
12417,RIJSWIJK,V,65 t/m 69 jaar,"428,39408954560605","1800,2"
12418,ROERDALEN,V,65 t/m 69 jaar,"485,5323820238025","844,45"
12419,ROERMOND,V,65 t/m 69 jaar,"480,13026308178513","1901,69"
12420,ROOSENDAAL,V,65 t/m 69 jaar,"503,1925543937331","2592,67"
12421,ROTTERDAM,V,65 t/m 69 jaar,"576,5440275595478","15904,47"
12422,ROZENDAAL,V,65 t/m 69 jaar,"215,88796296296297","54,0"
12423,RUCPHEN,V,65 t/m 69 jaar,"612,427160133343","821,94"
12424,S GRAVENHAGE,V,65 t/m 69 jaar,"588,3839925341769","12847,88"
12425,S HERTOGENBOSCH,V,65 t/m 69 jaar,"489,43967344375545","4458,65"
12426,SCHAGEN,V,65 t/m 69 jaar,"514,27028946809","1928,71"
12427,SCHERPENZEEL,V,65 t/m 69 jaar,"307,4399086310981","306,45"
12428,SCHIEDAM,V,65 t/m 69 jaar,"570,3549092508885","2318,48"
12429,SCHIERMONNIKOOG,V,65 t/m 69 jaar,"610,9975757575758","33,0"
12430,SCHINNEN,V,65 t/m 69 jaar,"375,44425837320574","501,6"
12431,SCHOUWEN-DUIVELAND,V,65 t/m 69 jaar,"435,8801778051996","1426,28"
12432,SIMPELVELD,V,65 t/m 69 jaar,"347,37508759635597","399,56"
12433,SINT ANTHONIS,V,65 t/m 69 jaar,"344,9427912489189","312,19"
12434,SINT-MICHIELSGESTEL,V,65 t/m 69 jaar,"447,0608519269777","921,91"
12435,SITTARD-GELEEN,V,65 t/m 69 jaar,"505,7314249239238","3164,59"
12436,SLIEDRECHT,V,65 t/m 69 jaar,"480,34690501170206","743,46"
12437,SLUIS,V,65 t/m 69 jaar,"387,15771915615716","1037,16"
12438,SMALLINGERLAND,V,65 t/m 69 jaar,"465,52109123749943","1815,92"
12439,SOEST,V,65 t/m 69 jaar,"377,1004991013949","1797,23"
12440,SOMEREN,V,65 t/m 69 jaar,"437,1516361290772","573,61"
12441,SON EN BREUGEL,V,65 t/m 69 jaar,"466,76052682926826","512,5"
12442,STADSKANAAL,V,65 t/m 69 jaar,"581,6919401136469","1194,93"
12443,STAPHORST,V,65 t/m 69 jaar,"364,81225397912027","409,01"
12444,STEDE BROEC,V,65 t/m 69 jaar,"392,41251779781686","842,8"
12445,STEENBERGEN,V,65 t/m 69 jaar,"490,36491037991385","849,14"
12446,STEENWIJKERLAND,V,65 t/m 69 jaar,"481,8891451916596","1439,27"
12447,STEIN,V,65 t/m 69 jaar,"425,64085395059675","1023,01"
12448,STICHTSE VECHT,V,65 t/m 69 jaar,"540,3340526090091","2192,02"
12449,STRIJEN,V,65 t/m 69 jaar,"395,1066994132897","366,45"
12450,SUDWEST-FRYSLAN,V,65 t/m 69 jaar,"391,6514130550811","2997,76"
12451,TEN BOER,V,65 t/m 69 jaar,"599,8640510948906","241,12"
12452,TERNEUZEN,V,65 t/m 69 jaar,"532,0951398072928","2117,2"
12453,TERSCHELLING,V,65 t/m 69 jaar,"285,9715939258787","188,34"
12454,TEXEL,V,65 t/m 69 jaar,"382,6610888608475","546,81"
12455,TEYLINGEN,V,65 t/m 69 jaar,"478,5391815390049","1019,23"
12456,THOLEN,V,65 t/m 69 jaar,"561,9997162392239","740,06"
12457,TIEL,V,65 t/m 69 jaar,"501,8013094041182","1263,17"
12458,TILBURG,V,65 t/m 69 jaar,"550,7413700979926","5783,09"
12459,TUBBERGEN,V,65 t/m 69 jaar,"651,5313961192618","528,25"
12460,TWENTERAND,V,65 t/m 69 jaar,"553,1193775395194","1055,81"
12461,TYNAARLO,V,65 t/m 69 jaar,"420,0257762988479","1196,06"
12462,TYTSJERKSTERADIEL,V,65 t/m 69 jaar,"417,55424152202573","1084,87"
12463,UDEN,V,65 t/m 69 jaar,"396,5955496818123","1392,26"
12464,UITGEEST,V,65 t/m 69 jaar,"327,2277943159555","393,03"
12465,UITHOORN,V,65 t/m 69 jaar,"396,5361280707658","832,04"
12466,URK,V,65 t/m 69 jaar,"409,8884080859128","316,6"
12467,UTRECHT,V,65 t/m 69 jaar,"539,4613789102324","5963,84"
12468,UTRECHTSE HEUVELRUG,V,65 t/m 69 jaar,"408,37886763454736","1821,85"
12469,VAALS,V,65 t/m 69 jaar,"457,82716049382714","359,64"
12470,VALKENBURG AAN DE GEUL,V,65 t/m 69 jaar,"436,21592418476234","670,05"
12471,VALKENSWAARD,V,65 t/m 69 jaar,"431,1921584962641","1152,33"
12472,VEENDAM,V,65 t/m 69 jaar,"575,6879865102763","942,94"
12473,VEENENDAAL,V,65 t/m 69 jaar,"552,7651042239938","1907,91"
12474,VEERE,V,65 t/m 69 jaar,"396,52799171236035","955,64"
12475,VELDHOVEN,V,65 t/m 69 jaar,"422,401795835983","1446,68"
12476,VELSEN,V,65 t/m 69 jaar,"431,082485138128","2144,75"
12477,VENLO,V,65 t/m 69 jaar,"518,2127797444051","3333,4"
12478,VENRAY,V,65 t/m 69 jaar,"427,376917104897","1365,34"
12479,VIANEN,V,65 t/m 69 jaar,"673,082441129044","688,37"
12480,VLAARDINGEN,V,65 t/m 69 jaar,"546,5843156561546","2518,69"
12481,VLIELAND,V,65 t/m 69 jaar,"293,8102849200834","28,78"
12482,VLISSINGEN,V,65 t/m 69 jaar,"439,51214475967055","1636,92"
12483,VOERENDAAL,V,65 t/m 69 jaar,"441,23932405566603","503,0"
12484,VOORSCHOTEN,V,65 t/m 69 jaar,"401,5286470764551","900,79"
12485,VOORST,V,65 t/m 69 jaar,"454,43045429691057","877,84"
12486,VUGHT,V,65 t/m 69 jaar,"411,62026916755735","870,09"
12487,WAADHOEKE,V,65 t/m 69 jaar,"417,427529819401","1604,66"
12488,WAALRE,V,65 t/m 69 jaar,"348,9849984640065","585,94"
12489,WAALWIJK,V,65 t/m 69 jaar,"501,463881253436","1637,1"
12490,WADDINXVEEN,V,65 t/m 69 jaar,"369,6645143595077","875,03"
12491,WAGENINGEN,V,65 t/m 69 jaar,"516,569036190638","941,68"
12492,WASSENAAR,V,65 t/m 69 jaar,"434,0570770194646","941,71"
12493,WATERLAND,V,65 t/m 69 jaar,"353,15411815182495","675,91"
12494,WEERT,V,65 t/m 69 jaar,"521,7736893180031","1628,16"
12495,WEESP,V,65 t/m 69 jaar,"431,29762026350727","587,46"
12496,WERKENDAM,V,65 t/m 69 jaar,"526,9621063909074","858,72"
12497,WEST MAAS EN WAAL,V,65 t/m 69 jaar,"394,9116436087142","633,91"
12498,WESTERVELD,V,65 t/m 69 jaar,"306,4627523758516","802,87"
12499,WESTERVOORT,V,65 t/m 69 jaar,"417,1553097253124","480,91"
12500,WESTERWOLDE,V,65 t/m 69 jaar,"458,9581893474225","1050,45"
12501,WESTLAND,V,65 t/m 69 jaar,"414,19288972824484","3261,76"
12502,WESTSTELLINGWERF,V,65 t/m 69 jaar,"405,48844689435697","879,85"
12503,WESTVOORNE,V,65 t/m 69 jaar,"345,1668482237217","615,05"
12504,WIERDEN,V,65 t/m 69 jaar,"411,22143643130033","808,81"
12505,WIJCHEN,V,65 t/m 69 jaar,"446,6973226323331","1416,69"
12506,WIJDEMEREN,V,65 t/m 69 jaar,"357,2297194922195","976,8"
12507,WIJK BIJ DUURSTEDE,V,65 t/m 69 jaar,"390,52197301688904","812,36"
12508,WINSUM,V,65 t/m 69 jaar,"361,92866781271374","540,99"
12509,WINTERSWIJK,V,65 t/m 69 jaar,"467,90949487900497","974,42"
12510,WOENSDRECHT,V,65 t/m 69 jaar,"542,5963095224425","870,89"
12511,WOERDEN,V,65 t/m 69 jaar,"539,7670012205842","1581,21"
12512,WORMERLAND,V,65 t/m 69 jaar,"367,9181801064686","584,21"
12513,WOUDENBERG,V,65 t/m 69 jaar,"366,36873601638945","370,97"
12514,WOUDRICHEM,V,65 t/m 69 jaar,"401,0375836205149","493,3"
12515,ZAANSTAD,V,65 t/m 69 jaar,"447,281898929818","4781,43"
12516,ZALTBOMMEL,V,65 t/m 69 jaar,"488,2557826661631","847,36"
12517,ZANDVOORT,V,65 t/m 69 jaar,"361,43383138360167","777,03"
12518,ZEDERIK,V,65 t/m 69 jaar,"696,9797044562456","433,1"
12519,ZEEWOLDE,V,65 t/m 69 jaar,"397,8756150902133","438,96"
12520,ZEIST,V,65 t/m 69 jaar,"413,857834467389","2108,95"
12521,ZEVENAAR,V,65 t/m 69 jaar,"434,0077111555468","1775,35"
12522,ZOETERMEER,V,65 t/m 69 jaar,"480,62154014865956","4067,01"
12523,ZOETERWOUDE,V,65 t/m 69 jaar,"294,6445396891769","286,98"
12524,ZUIDHORN,V,65 t/m 69 jaar,"421,6702602704772","627,04"
12525,ZUIDPLAS,V,65 t/m 69 jaar,"413,7141784923939","1292,38"
12526,ZUNDERT,V,65 t/m 69 jaar,"396,6255605722017","657,81"
