,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
6789,VOERENDAAL,M,85 t/m 89 jaar,"1120,903895239152","90,11"
6790,VOORSCHOTEN,M,85 t/m 89 jaar,"1329,6806763931647","224,13"
6791,VOORST,M,85 t/m 89 jaar,"774,9951746031746","157,5"
6792,VUGHT,M,85 t/m 89 jaar,"824,3390914189567","178,3"
6793,WAADHOEKE,M,85 t/m 89 jaar,"881,9062392953267","204,35"
6794,WAALRE,M,85 t/m 89 jaar,"773,1495384615384","130,0"
6795,WAALWIJK,M,85 t/m 89 jaar,"998,9746238056555","258,51"
6796,WADDINXVEEN,M,85 t/m 89 jaar,"1409,9016035440193","160,27"
6797,WAGENINGEN,M,85 t/m 89 jaar,"739,3572843418838","201,94"
6798,WASSENAAR,M,85 t/m 89 jaar,"870,261688645316","233,56"
6799,WATERLAND,M,85 t/m 89 jaar,"908,0060121961693","116,43"
6800,WEERT,M,85 t/m 89 jaar,"916,1341122213681","325,25"
6801,WEESP,M,85 t/m 89 jaar,"660,1842773997869","121,99"
6802,WERKENDAM,M,85 t/m 89 jaar,"854,4714813624679","124,48"
6803,WEST MAAS EN WAAL,M,85 t/m 89 jaar,"843,077515600624","102,56"
6804,WESTERVELD,M,85 t/m 89 jaar,"875,0957927142125","194,9"
6805,WESTERVOORT,M,85 t/m 89 jaar,"817,9996716466919","60,91"
6806,WESTERWOLDE,M,85 t/m 89 jaar,"981,2894736842105","173,28"
6807,WESTLAND,M,85 t/m 89 jaar,"985,2218607089276","553,23"
6808,WESTSTELLINGWERF,M,85 t/m 89 jaar,"995,3761059283779","166,15"
6809,WESTVOORNE,M,85 t/m 89 jaar,"1234,491675998507","133,95"
6810,WIERDEN,M,85 t/m 89 jaar,"881,0499197431783","124,6"
6811,WIJCHEN,M,85 t/m 89 jaar,"1121,3969242432447","184,67"
6812,WIJDEMEREN,M,85 t/m 89 jaar,"872,3416335791263","176,3"
6813,WIJK BIJ DUURSTEDE,M,85 t/m 89 jaar,"933,291086640349","96,26"
6814,WINSUM,M,85 t/m 89 jaar,"1030,0957881391746","70,99"
6815,WINTERSWIJK,M,85 t/m 89 jaar,"805,6433063791553","189,21"
6816,WOENSDRECHT,M,85 t/m 89 jaar,"742,0346091933465","111,82"
6817,WOERDEN,M,85 t/m 89 jaar,"925,688435061955","217,9"
6818,WORMERLAND,M,85 t/m 89 jaar,"783,8858600945979","80,34"
6819,WOUDENBERG,M,85 t/m 89 jaar,"806,2531681216559","71,02"
6820,WOUDRICHEM,M,85 t/m 89 jaar,"1065,7167275574113","76,64"
6821,ZAANSTAD,M,85 t/m 89 jaar,"847,9942922054247","713,06"
6822,ZALTBOMMEL,M,85 t/m 89 jaar,"933,1749333333333","131,25"
6823,ZANDVOORT,M,85 t/m 89 jaar,"842,6884722449648","122,14"
6824,ZEDERIK,M,85 t/m 89 jaar,"1108,7948860478045","71,96"
6825,ZEEWOLDE,M,85 t/m 89 jaar,"675,9509646302251","74,64"
6826,ZEIST,M,85 t/m 89 jaar,"830,8118143655635","431,17"
6827,ZEVENAAR,M,85 t/m 89 jaar,"785,394299287411","248,39"
6828,ZOETERMEER,M,85 t/m 89 jaar,"886,3254252818614","502,02"
6829,ZOETERWOUDE,M,85 t/m 89 jaar,"922,63986599665","53,73"
6830,ZUIDHORN,M,85 t/m 89 jaar,"1159,6424855491327","69,2"
6831,ZUIDPLAS,M,85 t/m 89 jaar,"1076,4785743716523","194,16"
6832,ZUNDERT,M,85 t/m 89 jaar,"1073,8724465837051","170,36"
6833,ZUTPHEN,M,85 t/m 89 jaar,"1078,9553729363208","271,36"
6834,ZWARTEWATERLAND,M,85 t/m 89 jaar,"870,1622677364866","94,72"
6835,ZWIJNDRECHT,M,85 t/m 89 jaar,"858,8595247221158","313,08"
6836,ZWOLLE,M,85 t/m 89 jaar,"866,9792025098674","592,86"
6837,AA EN HUNZE,M,90+,"968,3824264564507","52,01"
6838,AALBURG,M,90+,"993,6887952230418","28,47"
6839,AALSMEER,M,90+,"1251,3720859363098","65,63"
6840,AALTEN,M,90+,"864,0845070422536","53,96"
6841,ACHTKARSPELEN,M,90+,"1103,8031762561834","38,41"
6842,ALBLASSERDAM,M,90+,"1137,0727242744063","60,64"
6843,ALBRANDSWAARD,M,90+,"964,9498420221169","50,64"
6844,ALKMAAR,M,90+,"885,2920329670329","254,8"
6845,ALMELO,M,90+,"1003,3775545851528","114,5"
6846,ALMERE,M,90+,"903,9683680805175","194,74"
6847,ALPHEN AAN DEN RIJN,M,90+,"1019,1520766108047","192,14"
6848,ALPHEN-CHAAM,M,90+,"1217,2338811630846","23,73"
6849,AMERSFOORT,M,90+,"886,8108777093926","298,96"
6850,AMSTELVEEN,M,90+,"809,056439069295","315,03"
6851,AMSTERDAM,M,90+,"867,1817091454272","1167,25"
6852,APELDOORN,M,90+,"897,2159493984869","403,15"
6853,APPINGEDAM,M,90+,"859,3315643747115","43,34"
6854,ARNHEM,M,90+,"796,9923944400733","305,04"
6855,ASSEN,M,90+,"873,2295849311979","177,32"
6856,ASTEN,M,90+,"929,0553359683795","22,77"
6857,BAARLE-NASSAU,M,90+,"727,1110330288124","14,23"
6858,BAARN,M,90+,"936,0403152124258","87,56"
6859,BARENDRECHT,M,90+,"699,9457114250752","89,89"
6860,BARNEVELD,M,90+,"1154,0789525691698","101,2"
6861,BEDUM,M,90+,"1310,1751025991791","21,93"
6862,BEEK,M,90+,"731,3267372296364","21,73"
6863,BEEMSTER,M,90+,"798,0161485668148","24,77"
6864,BEESEL,M,90+,"1033,9052959501557","32,1"
6865,BERG EN DAL,M,90+,"884,0555677334503","91,24"
6866,BERGEIJK,M,90+,"1007,9355601537097","33,83"
6867,BERGEN LB,M,90+,"877,5133650677408","27,31"
6868,BERGEN NH,M,90+,"791,0540880503145","135,15"
6869,BERGEN OP ZOOM,M,90+,"978,9702949438201","142,4"
6870,BERKELLAND,M,90+,"898,2878486997636","105,75"
6871,BERNHEZE,M,90+,"880,5443833464258","63,65"
6872,BEST,M,90+,"885,9133734624444","38,21"
6873,BEUNINGEN,M,90+,"807,4735551663747","28,55"
6874,BEVERWIJK,M,90+,"953,9252769613385","88,46"
6875,BINNENMAAS,M,90+,"1041,728973185088","76,45"
6876,BLADEL,M,90+,"1089,315359059545","39,13"
6877,BLARICUM,M,90+,"847,9608286252354","26,55"
6878,BLOEMENDAAL,M,90+,"860,939848282017","112,05"
6879,BODEGRAVEN-REEUWIJK,M,90+,"862,690255024489","59,21"
6880,BOEKEL,M,90+,"1159,0423557886245","24,79"
6881,BORGER-ODOORN,M,90+,"1046,481636642927","71,61"
6882,BORNE,M,90+,"965,7102068345324","44,48"
6883,BORSELE,M,90+,"603,8446902654867","67,8"
6884,BOXMEER,M,90+,"1310,745866503368","48,99"
6885,BOXTEL,M,90+,"737,9191863661351","72,76"
6886,BREDA,M,90+,"852,56377872588","412,52"
6887,BRIELLE,M,90+,"1002,361394557823","35,28"
6888,BRONCKHORST,M,90+,"1124,243935309973","111,3"
6889,BRUMMEN,M,90+,"927,5789680204041","50,97"
6890,BRUNSSUM,M,90+,"677,3807692307693","62,4"
6891,BUNNIK,M,90+,"743,7806780678068","33,33"
6892,BUNSCHOTEN,M,90+,"593,4579256360079","20,44"
6893,BUREN,M,90+,"530,5983022071308","29,45"
6894,CAPELLE AAN DEN IJSSEL,M,90+,"799,3775556565197","176,08"
6895,CASTRICUM,M,90+,"840,9854875283446","110,25"
6896,COEVORDEN,M,90+,"1310,5216596796731","93,03"
6897,CRANENDONCK,M,90+,"814,3411860276198","36,93"
6898,CROMSTRIJEN,M,90+,"954,3844427823486","26,74"
6899,CUIJK,M,90+,"850,6956800684346","46,76"
6900,CULEMBORG,M,90+,"835,5264957264958","46,8"
6901,DALFSEN,M,90+,"882,9286601597161","56,35"
6902,DANTUMADIEL,M,90+,"1347,3679882525698","34,05"
6903,DE BILT,M,90+,"995,8585072515033","226,16"
6904,DE FRYSKE MARREN,M,90+,"952,5369779582367","137,92"
6905,DE MARNE,M,90+,"630,0632473253619","31,78"
6906,DE RONDE VENEN,M,90+,"895,0955398780342","83,63"
6907,DE WOLDEN,M,90+,"1011,1814096803183","77,89"
6908,DELFT,M,90+,"986,9729037764029","234,35"
6909,DELFZIJL,M,90+,"1250,492804303968","74,35"
6910,DEN HELDER,M,90+,"1029,0143446465404","106,66"
6911,DEURNE,M,90+,"1185,6332785987956","54,81"
6912,DEVENTER,M,90+,"985,1870615108501","245,16"
6913,DIEMEN,M,90+,"998,9567850712064","61,09"
6914,DINKELLAND,M,90+,"903,5646295294755","55,47"
6915,DOESBURG,M,90+,"858,9107373868046","23,19"
6916,DOETINCHEM,M,90+,"1186,9152025815706","167,34"
6917,DONGEN,M,90+,"738,4736970883289","40,87"
6918,DONGERADEEL,M,90+,"1060,1664187430272","53,78"
6919,DORDRECHT,M,90+,"876,5605694421453","302,05"
6920,DRECHTERLAND,M,90+,"941,5700934579438","36,38"
6921,DRIMMELEN,M,90+,"888,5222190772715","35,33"
6922,DRONTEN,M,90+,"939,3675213675215","93,6"
6923,DRUTEN,M,90+,"909,3745454545456","22,0"
6924,DUIVEN,M,90+,"949,5614347494276","39,31"
6925,ECHT-SUSTEREN,M,90+,"1336,478477571364","66,21"
6926,EDAM-VOLENDAM,M,90+,"1264,8329025110784","54,16"
6927,EDE,M,90+,"1053,0189318453567","250,9"
6928,EEMNES,M,90+,"587,776111111111","18,0"
6929,EEMSMOND,M,90+,"830,1927684117124","45,08"
6930,EERSEL,M,90+,"873,7349833147941","35,96"
6931,EIJSDEN-MARGRATEN,M,90+,"838,8149629925985","49,99"
6932,EINDHOVEN,M,90+,"982,7759248765482","494,12"
6933,ELBURG,M,90+,"951,1350132625994","37,7"
6934,EMMEN,M,90+,"1184,8234566947385","258,86"
6935,ENKHUIZEN,M,90+,"1146,3978296005541","43,31"
6936,ENSCHEDE,M,90+,"728,0936353666376","264,43"
6937,EPE,M,90+,"935,7564140083894","102,51"
6938,ERMELO,M,90+,"923,1249687265449","79,94"
6939,ETTEN-LEUR,M,90+,"861,5928513840365","74,42"
6940,FERWERDERADIEL,M,90+,"799,1153846153846","16,38"
6941,GEERTRUIDENBERG,M,90+,"901,9461741424803","37,9"
6942,GELDERMALSEN,M,90+,"1145,5070735090153","36,05"
6943,GELDROP-MIERLO,M,90+,"918,1242746615088","82,72"
6944,GEMERT-BAKEL,M,90+,"1024,204069237777","32,93"
6945,GENNEP,M,90+,"914,0282502162007","34,69"
6946,GIESSENLANDEN,M,90+,"1144,8063763608086","38,58"
6947,GILZE EN RIJEN,M,90+,"976,5179540170499","38,71"
6948,GOEREE-OVERFLAKKEE,M,90+,"968,6153737459376","141,54"
6949,GOES,M,90+,"891,0687230190781","143,62"
6950,GOIRLE,M,90+,"1115,3762245168123","37,77"
6951,GOOISE MEREN,M,90+,"956,3262299638653","215,86"
6952,GORINCHEM,M,90+,"1047,2349424768781","88,66"
6953,GOUDA,M,90+,"1151,4084814268301","155,87"
6954,GRAVE,M,90+,"986,7065693430657","20,55"
6955,GRONINGEN,M,90+,"767,5353808812547","321,36"
6956,GROOTEGAST,M,90+,"1194,9460080413555","17,41"
6957,GULPEN-WITTEM,M,90+,"860,0998304366258","47,18"
6958,HAAKSBERGEN,M,90+,"774,1705069124424","43,4"
6959,HAAREN,M,90+,"803,3650168728908","17,78"
6960,HAARLEM,M,90+,"715,3037206639955","349,4"
6961,HAARLEMMERMEER,M,90+,"846,0771924043333","242,77"
6962,HALDERBERGE,M,90+,"1011,0239726027398","64,24"
6963,HARDENBERG,M,90+,"948,1948493150685","91,25"
6964,HARDERWIJK,M,90+,"1064,7476240760295","94,7"
6965,HARDINXVELD-GIESSENDAM,M,90+,"1065,9158919876052","45,18"
6966,HAREN,M,90+,"1019,607180477528","113,92"
6967,HARLINGEN,M,90+,"779,8500554323726","36,08"
6968,HATTEM,M,90+,"1183,50391524643","21,71"
6969,HEEMSKERK,M,90+,"1020,7258363491923","113,29"
6970,HEEMSTEDE,M,90+,"678,4574958329249","101,99"
6971,HEERDE,M,90+,"1210,156078258958","45,49"
6972,HEERENVEEN,M,90+,"909,440897789127","148,81"
6973,HEERHUGOWAARD,M,90+,"868,5081926514399","80,56"
6974,HEERLEN,M,90+,"830,209593862459","252,87"
6975,HEEZE-LEENDE,M,90+,"991,9824790794979","38,24"
6976,HEILOO,M,90+,"910,5220926122304","84,87"
6977,HELLENDOORN,M,90+,"876,9503575357536","72,72"
6978,HELLEVOETSLUIS,M,90+,"813,7970814132105","65,1"
6979,HELMOND,M,90+,"887,7608806963644","136,71"
6980,HENDRIK-IDO-AMBACHT,M,90+,"1087,925803649001","57,55"
6981,HENGELO,M,90+,"814,4929953000724","221,28"
6982,HEUMEN,M,90+,"1107,2464241928892","24,47"
6983,HEUSDEN,M,90+,"881,5344189489266","81,06"
6984,HILLEGOM,M,90+,"890,562633107454","51,65"
6985,HILVARENBEEK,M,90+,"2333,9288480154887","20,66"
6986,HILVERSUM,M,90+,"786,1937831210946","252,86"
6987,HOF VAN TWENTE,M,90+,"889,3821818181818","82,5"
6988,HOLLANDS KROON,M,90+,"1033,315917247203","94,74"
6989,HOOGEVEEN,M,90+,"1221,5747388553773","135,94"
6990,HOORN,M,90+,"845,1600716845878","139,5"
6991,HORST AAN DE MAAS,M,90+,"1234,226218256692","72,85"
6992,HOUTEN,M,90+,"1110,500817795224","91,71"
6993,HUIZEN,M,90+,"1251,4702201363282","89,49"
6994,HULST,M,90+,"825,0829268292683","79,95"
6995,IJSSELSTEIN,M,90+,"848,2915658164214","53,71"
6996,KAAG EN BRAASSEM,M,90+,"1164,664596273292","49,91"
6997,KAMPEN,M,90+,"1124,8718796992482","99,75"
6998,KAPELLE,M,90+,"793,6394897393233","36,06"
6999,KATWIJK,M,90+,"1130,8309472781825","116,65"
7000,KERKRADE,M,90+,"948,1003891668653","125,91"
7001,KOGGENLAND,M,90+,"1015,4147593582887","46,75"
7002,KOLLUMERLAND CA,M,90+,"617,9097688292319","26,82"
7003,KORENDIJK,M,90+,"1044,6061204343534","20,26"
7004,KRIMPEN AAN DEN IJSSEL,M,90+,"1003,2381008344106","85,09"
7005,KRIMPENERWAARD,M,90+,"922,3464233338766","122,74"
7006,LAARBEEK,M,90+,"737,4884302689181","31,98"
7007,LANDERD,M,90+,"1081,289288506646","25,58"
7008,LANDGRAAF,M,90+,"837,0416326530612","61,25"
7009,LANDSMEER,M,90+,"996,3230225364562","22,63"
7010,LANGEDIJK,M,90+,"647,8505231689088","46,83"
7011,LANSINGERLAND,M,90+,"716,1128902200207","86,81"
7012,LAREN,M,90+,"814,5950564540738","65,54"
7013,LEEK,M,90+,"1054,3875758209579","47,81"
7014,LEERDAM,M,90+,"1218,4749369482977","63,44"
7015,LEEUWARDEN,M,90+,"893,9300527000204","292,22"
7016,LEIDEN,M,90+,"1067,0600188630713","233,26"
7017,LEIDERDORP,M,90+,"667,9614086573733","68,15"
7018,LEIDSCHENDAM-VOORBURG,M,90+,"802,5273621889752","249,98"
7019,LELYSTAD,M,90+,"703,2558315789474","118,75"
7020,LEUDAL,M,90+,"992,05011163483","80,62"
7021,LEUSDEN,M,90+,"722,4435450679106","72,89"
7022,LINGEWAAL,M,90+,"728,5617548879352","20,97"
7023,LINGEWAARD,M,90+,"1239,0302776615042","71,67"
7024,LISSE,M,90+,"935,9516419253262","44,46"
7025,LOCHEM,M,90+,"769,4135312392131","115,88"
7026,LOON OP ZAND,M,90+,"1210,3948792672772","48,04"
7027,LOPIK,M,90+,"1148,5060240963855","14,11"
7028,LOPPERSUM,M,90+,"1097,4957191780823","23,36"
7029,LOSSER,M,90+,"664,5585327783559","38,44"
7030,MAASDRIEL,M,90+,"927,4086538461538","39,52"
7031,MAASGOUW,M,90+,"1039,7025959367945","53,16"
7032,MAASSLUIS,M,90+,"738,1530191458025","67,9"
7033,MAASTRICHT,M,90+,"948,9219459003131","284,29"
7034,MARUM,M,90+,"814,9726775956285","16,47"
7035,MEDEMBLIK,M,90+,"1070,7586984536083","93,12"
7036,MEERSSEN,M,90+,"1138,4947183098593","39,76"
7037,MEIERIJSTAD,M,90+,"945,5041454748135","143,53"
7038,MEPPEL,M,90+,"1011,7988457376457","83,17"
7039,MIDDELBURG,M,90+,"829,2967484662577","163,0"
7040,MIDDEN-DELFLAND,M,90+,"781,2812135355892","42,85"
7041,MIDDEN-DRENTHE,M,90+,"890,251862247652","92,63"
7042,MIDDEN-GRONINGEN,M,90+,"918,0132174946166","134,67"
7043,MILL EN SINT HUBERT,M,90+,"1095,954245490541","22,73"
7044,MOERDIJK,M,90+,"922,5463717500969","77,31"
7045,MOLENWAARD,M,90+,"1259,449819768545","52,71"
7046,MONTFERLAND,M,90+,"1042,1320580067882","64,82"
7047,MONTFOORT,M,90+,"1208,66","21,0"
7048,MOOK EN MIDDELAAR,M,90+,"767,1358986848513","20,53"
7049,NEDER-BETUWE,M,90+,"1174,5685131195335","34,3"
7050,NEDERWEERT,M,90+,"812,3336673346694","29,94"
7051,NEERIJNEN,M,90+,"824,5696937697993","18,94"
7052,NIEUWEGEIN,M,90+,"900,8383311603651","76,7"
7053,NIEUWKOOP,M,90+,"1079,5928584245469","55,73"
7054,NIJKERK,M,90+,"848,258927031223","57,97"
7055,NIJMEGEN,M,90+,"998,1875423155044","295,4"
7056,NISSEWAARD,M,90+,"1170,7020446596719","148,68"
7057,NOORD-BEVELAND,M,90+,"1058,0337738619678","34,05"
7058,NOORDENVELD,M,90+,"833,5978429949186","96,43"
7059,NOORDOOSTPOLDER,M,90+,"1024,8378212974296","98,04"
7060,NOORDWIJK,M,90+,"1147,3835963374245","51,33"
7061,NOORDWIJKERHOUT,M,90+,"706,0045480386584","17,59"
7062,NUENEN CA,M,90+,"1022,6814814814815","41,85"
7063,NUNSPEET,M,90+,"1036,7131096420105","80,17"
7064,NUTH,M,90+,"870,1659710287258","40,73"
7065,OEGSTGEEST,M,90+,"1012,3389069129024","80,14"
7066,OIRSCHOT,M,90+,"1046,7122507122508","42,12"
7067,OISTERWIJK,M,90+,"1011,236666229852","76,31"
7068,OLDAMBT,M,90+,"1030,2432607289195","92,74"
7069,OLDEBROEK,M,90+,"750,3110621634851","40,86"
7070,OLDENZAAL,M,90+,"785,6459205776174","69,25"
7071,OLST-WIJHE,M,90+,"1012,808999253174","53,56"
7072,OMMEN,M,90+,"823,7387559808612","52,25"
7073,ONDERBANKEN,M,90+,"741,8757259001162","8,61"
7074,OOST GELRE,M,90+,"838,4106972301814","41,88"
7075,OOSTERHOUT,M,90+,"949,966077661431","91,68"
7076,OOSTSTELLINGWERF,M,90+,"940,2448179271707","71,4"
7077,OOSTZAAN,M,90+,"1010,9474734042553","15,04"
7078,OPMEER,M,90+,"1035,5881792183031","20,98"
7079,OPSTERLAND,M,90+,"958,9041271880519","62,27"
7080,OSS,M,90+,"1002,904093185282","183,72"
7081,OUD-BEIJERLAND,M,90+,"830,9579051383399","50,6"
7082,OUDE IJSSELSTREEK,M,90+,"943,0441210983338","85,22"
7083,OUDER-AMSTEL,M,90+,"610,1703611457036","40,15"
7084,OUDEWATER,M,90+,"565,8059139784946","18,6"
7085,OVERBETUWE,M,90+,"1026,2407645129083","70,11"
7086,PAPENDRECHT,M,90+,"1113,4276712328767","73,0"
7087,PEEL EN MAAS,M,90+,"1011,7794099340223","80,33"
7088,PEKELA,M,90+,"550,0698583292624","20,47"
7089,PIJNACKER-NOOTDORP,M,90+,"798,6413562559693","83,76"
7090,PURMEREND,M,90+,"1079,770867514356","195,04"
7091,PUTTEN,M,90+,"1496,2039260529828","52,47"
7092,RAALTE,M,90+,"1077,8905667975434","99,33"
7093,REIMERSWAAL,M,90+,"1213,3923145665774","55,95"
7094,RENKUM,M,90+,"863,4836506321755","137,62"
7095,REUSEL-DE MIERDEN,M,90+,"1056,7786596119931","11,34"
7096,RHEDEN,M,90+,"738,2345162370272","179,22"
7097,RHENEN,M,90+,"740,7386868951086","38,23"
7098,RIDDERKERK,M,90+,"847,4572649572649","140,4"
7099,RIJSSEN-HOLTEN,M,90+,"1074,8573513316308","54,82"
7100,RIJSWIJK,M,90+,"866,741809002041","186,18"
7101,ROERDALEN,M,90+,"1231,4031922276197","43,23"
7102,ROERMOND,M,90+,"964,6701301048066","110,68"
7103,ROOSENDAAL,M,90+,"851,1643987928205","188,87"
7104,ROTTERDAM,M,90+,"840,1547394757863","1326,94"
7105,RUCPHEN,M,90+,"1029,532202324851","31,83"
7106,S GRAVENHAGE,M,90+,"871,5124521504165","1110,25"
7107,S HERTOGENBOSCH,M,90+,"1043,829357927842","282,99"
7108,SCHAGEN,M,90+,"1015,0371812341834","102,74"
7109,SCHERPENZEEL,M,90+,"959,8780303030303","13,2"
7110,SCHIEDAM,M,90+,"779,3521669341894","186,9"
7111,SCHINNEN,M,90+,"965,1073469387755","24,5"
7112,SCHOUWEN-DUIVELAND,M,90+,"840,6798796946096","129,67"
7113,SIMPELVELD,M,90+,"659,1965317919075","17,3"
7114,SINT ANTHONIS,M,90+,"956,6513409961685","31,32"
7115,SINT-MICHIELSGESTEL,M,90+,"826,5033472803347","71,7"
7116,SITTARD-GELEEN,M,90+,"988,3581934199213","220,97"
7117,SLIEDRECHT,M,90+,"1457,7740160306257","83,59"
7118,SLUIS,M,90+,"940,5063770426465","100,36"
7119,SMALLINGERLAND,M,90+,"879,1531911687136","132,71"
7120,SOEST,M,90+,"869,1617607706718","149,48"
7121,SOMEREN,M,90+,"774,3965023847377","31,45"
7122,SON EN BREUGEL,M,90+,"1191,400711111111","56,25"
7123,STADSKANAAL,M,90+,"1039,7117874396135","103,5"
7124,STAPHORST,M,90+,"808,0334240186553","25,73"
7125,STEDE BROEC,M,90+,"981,5905929115601","30,19"
7126,STEENBERGEN,M,90+,"1134,284865900383","52,2"
7127,STEENWIJKERLAND,M,90+,"972,8303289952308","123,71"
7128,STEIN,M,90+,"709,6179798826488","47,72"
7129,STICHTSE VECHT,M,90+,"922,7065763434313","131,38"
7130,STRIJEN,M,90+,"1700,9731154454403","18,97"
7131,SUDWEST-FRYSLAN,M,90+,"968,1816854965133","184,99"
7132,TEN BOER,M,90+,"1175,4786403307303","21,77"
7133,TERNEUZEN,M,90+,"1019,0161975999569","185,83"
7134,TERSCHELLING,M,90+,"962,9772863120144","16,73"
7135,TEXEL,M,90+,"985,7377555872562","42,06"
7136,TEYLINGEN,M,90+,"957,0314532569653","103,01"
7137,THOLEN,M,90+,"963,2187052648322","62,87"
7138,TIEL,M,90+,"825,411101347393","68,28"
7139,TILBURG,M,90+,"983,4118747216861","336,85"
7140,TUBBERGEN,M,90+,"813,251872659176","32,04"
7141,TWENTERAND,M,90+,"1062,1931067044382","42,36"
7142,TYNAARLO,M,90+,"740,0811174688657","118,84"
7143,TYTSJERKSTERADIEL,M,90+,"1066,7561708240826","76,57"
7144,UDEN,M,90+,"1047,514487165363","90,77"
7145,UITGEEST,M,90+,"919,3761904761906","21,0"
7146,UITHOORN,M,90+,"918,126804979253","60,25"
7147,URK,M,90+,"1078,5803732691152","16,61"
7148,UTRECHT,M,90+,"912,5679903445664","422,56"
7149,UTRECHTSE HEUVELRUG,M,90+,"907,03903774902","186,23"
7150,VAALS,M,90+,"860,9164629176854","24,54"
7151,VALKENBURG AAN DE GEUL,M,90+,"1037,4745272525029","44,95"
7152,VALKENSWAARD,M,90+,"827,5946180555554","69,12"
7153,VEENDAM,M,90+,"954,0112635379061","69,25"
7154,VEENENDAAL,M,90+,"1033,5022666218938","119,12"
7155,VEERE,M,90+,"1056,1638873701477","73,16"
7156,VELDHOVEN,M,90+,"1032,1011276827937","82,47"
7157,VELSEN,M,90+,"963,1884789582939","211,96"
7158,VENLO,M,90+,"1225,763843500363","220,32"
7159,VENRAY,M,90+,"876,4450782268578","61,36"
7160,VIANEN,M,90+,"882,1941992433797","31,72"
7161,VLAARDINGEN,M,90+,"752,1219111765944","237,55"
7162,VLISSINGEN,M,90+,"888,9278365247213","139,96"
7163,VOERENDAAL,M,90+,"1001,7088249174137","21,19"
7164,VOORSCHOTEN,M,90+,"1101,4257575757576","92,4"
7165,VOORST,M,90+,"931,3564227642277","61,5"
7166,VUGHT,M,90+,"891,2004863221886","82,25"
7167,WAADHOEKE,M,90+,"1208,8061379035473","125,45"
7168,WAALRE,M,90+,"759,2900161319233","55,79"
7169,WAALWIJK,M,90+,"913,6990729140568","79,82"
7170,WADDINXVEEN,M,90+,"1210,8107610945044","43,49"
7171,WAGENINGEN,M,90+,"808,9885849666164","92,86"
7172,WASSENAAR,M,90+,"846,5055355222371","158,07"
7173,WATERLAND,M,90+,"765,2771276595744","37,6"
7174,WEERT,M,90+,"791,5327318103283","104,18"
7175,WEESP,M,90+,"711,2985670660089","42,57"
7176,WERKENDAM,M,90+,"668,794498381877","43,26"
7177,WEST MAAS EN WAAL,M,90+,"962,4704163623082","27,38"
7178,WESTERVELD,M,90+,"867,379815100154","64,9"
7179,WESTERVOORT,M,90+,"1007,9213543055185","37,51"
7180,WESTERWOLDE,M,90+,"969,1733419188666","77,65"
7181,WESTLAND,M,90+,"1071,50332986001","220,73"
7182,WESTSTELLINGWERF,M,90+,"948,1944023323615","85,75"
7183,WESTVOORNE,M,90+,"764,9736939607262","53,98"
7184,WIERDEN,M,90+,"895,4465903671912","41,94"
7185,WIJCHEN,M,90+,"1038,6975169300226","70,88"
7186,WIJDEMEREN,M,90+,"843,0135902031064","66,96"
7187,WIJK BIJ DUURSTEDE,M,90+,"693,3842449260407","29,07"
7188,WINSUM,M,90+,"853,8859315589353","26,3"
7189,WINTERSWIJK,M,90+,"865,595139110969","62,54"
7190,WOENSDRECHT,M,90+,"898,9795321637428","41,04"
7191,WOERDEN,M,90+,"1145,39764602354","90,91"
7192,WORMERLAND,M,90+,"1102,773618940248","44,35"
7193,WOUDENBERG,M,90+,"653,7059629883481","29,18"
7194,WOUDRICHEM,M,90+,"756,470700152207","26,28"
7195,ZAANSTAD,M,90+,"1023,1909608986396","303,57"
7196,ZALTBOMMEL,M,90+,"845,7014230979748","36,54"
7197,ZANDVOORT,M,90+,"1510,5407749335573","71,49"
7198,ZEDERIK,M,90+,"899,935150764147","24,21"
7199,ZEEWOLDE,M,90+,"462,12567132116004","18,62"
7200,ZEIST,M,90+,"957,9818091203588","200,65"
7201,ZEVENAAR,M,90+,"952,2908772952491","68,62"
7202,ZOETERMEER,M,90+,"881,3226816278408","245,97"
7203,ZOETERWOUDE,M,90+,"798,8325449385052","10,57"
7204,ZUIDHORN,M,90+,"894,8989843535547","36,43"
7205,ZUIDPLAS,M,90+,"1183,9350401743156","73,43"
7206,ZUNDERT,M,90+,"974,3764880952382","53,76"
7207,ZUTPHEN,M,90+,"815,3855777755886","101,51"
7208,ZWARTEWATERLAND,M,90+,"1106,1497568881684","30,85"
7209,ZWIJNDRECHT,M,90+,"721,8691018668234","136,06"
7210,ZWOLLE,M,90+,"942,1824316766713","268,21"
7211,AA EN HUNZE,V, 0 t/m  4 jaar,"58,49956196340517","399,51"
7212,AALBURG,V, 0 t/m  4 jaar,"40,31031299323982","335,79"
7213,AALSMEER,V, 0 t/m  4 jaar,"56,78203743700504","722,28"
7214,AALTEN,V, 0 t/m  4 jaar,"68,86274509803921","529,38"
7215,ACHTKARSPELEN,V, 0 t/m  4 jaar,"60,39699372925119","650,64"
7216,ALBLASSERDAM,V, 0 t/m  4 jaar,"117,17808598144629","542,21"
7217,ALBRANDSWAARD,V, 0 t/m  4 jaar,"88,28511988602328","617,67"
7218,ALKMAAR,V, 0 t/m  4 jaar,"88,303543177456","2490,42"
